market,category,list_type,date,rank,asin,title,brand,price_low,price_high,rate,review_count,has_video,sales_rank,previous_sales_rank,pct_chg_sales_rank,source_file,product_url
US,Category B,new_release,2026-02-14,31,DEMO02020,Demo Product 02020,Brand_021,27.69,,4.8,39.0,0,,,,demo,https://example.com/dp/DEMO02020
US,Category B,new_release,2026-02-14,32,DEMO01982,Demo Product 01982,Brand_355,6.2,,4.1,9.0,0,,,,demo,https://example.com/dp/DEMO01982
US,Category B,new_release,2026-02-14,33,DEMO01972,Demo Product 01972,Brand_310,14.41,,4.4,53.0,0,,,,demo,https://example.com/dp/DEMO01972
US,Category B,new_release,2026-02-14,34,DEMO02004,Demo Product 02004,Brand_360,9.62,,4.3,19.0,0,,,,demo,https://example.com/dp/DEMO02004
US,Category B,new_release,2026-02-14,35,DEMO02025,Demo Product 02025,Brand_NA,,,4.3,7.0,0,,,,demo,https://example.com/dp/DEMO02025
US,Category B,new_release,2026-02-14,36,DEMO02572,Demo Product 02572,Brand_045,6.23,,4.5,51.0,1,,,,demo,https://example.com/dp/DEMO02572
US,Category B,new_release,2026-02-14,37,DEMO01992,Demo Product 01992,Brand_357,7.77,,4.9,17.0,0,,,,demo,https://example.com/dp/DEMO01992
US,Category B,new_release,2026-02-14,38,DEMO01990,Demo Product 01990,Brand_126,7.94,,4.6,18.0,0,,,,demo,https://example.com/dp/DEMO01990
US,Category B,new_release,2026-02-14,39,DEMO01994,Demo Product 01994,Brand_358,5.67,,4.0,32.0,0,,,,demo,https://example.com/dp/DEMO01994
US,Category B,new_release,2026-02-14,40,DEMO02200,Demo Product 02200,Brand_045,10.2,,4.7,14.0,1,,,,demo,https://example.com/dp/DEMO02200
US,Category B,new_release,2026-02-14,41,DEMO02370,Demo Product 02370,Brand_NA,5.09,,4.4,11.0,0,,,,demo,https://example.com/dp/DEMO02370
US,Category B,new_release,2026-02-14,42,DEMO01997,Demo Product 01997,Brand_088,9.19,,4.8,26.0,0,,,,demo,https://example.com/dp/DEMO01997
US,Category B,new_release,2026-02-14,43,DEMO02130,Demo Product 02130,Brand_047,5.92,,4.8,58.0,0,,,,demo,https://example.com/dp/DEMO02130
US,Category B,new_release,2026-02-14,44,DEMO02443,Demo Product 02443,Brand_744,51.52,,5.0,13.0,1,,,,demo,https://example.com/dp/DEMO02443
US,Category B,new_release,2026-02-14,45,DEMO02205,Demo Product 02205,Brand_465,4.81,,4.8,33.0,0,,,,demo,https://example.com/dp/DEMO02205
US,Category B,new_release,2026-02-14,46,DEMO02051,Demo Product 02051,Brand_030,15.37,,4.8,40.0,0,,,,demo,https://example.com/dp/DEMO02051
US,Category B,new_release,2026-02-14,47,DEMO02018,Demo Product 02018,Brand_361,9.29,,4.0,4.0,0,,,,demo,https://example.com/dp/DEMO02018
US,Category B,new_release,2026-02-14,48,DEMO02055,Demo Product 02055,Brand_389,3.99,,4.5,8.0,1,,,,demo,https://example.com/dp/DEMO02055
US,Category B,new_release,2026-02-14,49,DEMO02028,Demo Product 02028,Brand_018,6.74,,4.7,20.0,0,,,,demo,https://example.com/dp/DEMO02028
US,Category B,new_release,2026-02-14,50,DEMO02325,Demo Product 02325,Brand_853,16.63,,5.0,21.0,0,,,,demo,https://example.com/dp/DEMO02325
US,Category B,new_release,2026-02-14,51,DEMO02045,Demo Product 02045,Brand_494,3840.95,,3.9,22.0,1,,,,demo,https://example.com/dp/DEMO02045
US,Category B,new_release,2026-02-14,52,DEMO02557,Demo Product 02557,Brand_602,7.15,,4.7,15.0,1,,,,demo,https://example.com/dp/DEMO02557
US,Category B,new_release,2026-02-14,53,DEMO02573,Demo Product 02573,Brand_1215,4.95,,4.0,2.0,0,,,,demo,https://example.com/dp/DEMO02573
US,Category B,new_release,2026-02-14,54,DEMO02214,Demo Product 02214,Brand_313,3.71,,4.2,14.0,0,,,,demo,https://example.com/dp/DEMO02214
US,Category B,new_release,2026-02-14,55,DEMO02318,Demo Product 02318,Brand_002,334.12,,4.4,72.0,0,,,,demo,https://example.com/dp/DEMO02318
US,Category B,new_release,2026-02-14,56,DEMO02524,Demo Product 02524,Brand_NA,6.93,,4.6,23.0,0,,,,demo,https://example.com/dp/DEMO02524
US,Category B,new_release,2026-02-14,57,DEMO02013,Demo Product 02013,Brand_NA,5.89,,4.1,89.0,0,,,,demo,https://example.com/dp/DEMO02013
US,Category B,new_release,2026-02-14,58,DEMO01980,Demo Product 01980,Brand_087,10.34,,4.3,16.0,0,,,,demo,https://example.com/dp/DEMO01980
US,Category B,new_release,2026-02-14,59,DEMO02136,Demo Product 02136,Brand_662,3.23,,4.1,8.0,0,,,,demo,https://example.com/dp/DEMO02136
US,Category B,new_release,2026-02-14,60,DEMO02131,Demo Product 02131,Brand_496,4.16,,4.8,15.0,0,,,,demo,https://example.com/dp/DEMO02131
US,Category B,new_release,2026-02-14,61,DEMO02203,Demo Product 02203,Brand_126,7.3,,4.0,6.0,0,,,,demo,https://example.com/dp/DEMO02203
US,Category B,new_release,2026-02-14,62,DEMO02328,Demo Product 02328,Brand_037,610.09,,4.9,25.0,0,,,,demo,https://example.com/dp/DEMO02328
US,Category B,new_release,2026-02-14,63,DEMO02023,Demo Product 02023,Brand_002,325.0,,4.4,107.0,0,,,,demo,https://example.com/dp/DEMO02023
US,Category B,new_release,2026-02-14,64,DEMO02404,Demo Product 02404,Brand_047,7.76,,4.4,25.0,0,,,,demo,https://example.com/dp/DEMO02404
US,Category B,new_release,2026-02-14,65,DEMO02038,Demo Product 02038,Brand_044,5.74,,5.0,6.0,0,,,,demo,https://example.com/dp/DEMO02038
US,Category B,new_release,2026-02-14,66,DEMO02369,Demo Product 02369,Brand_NA,8.23,,,,0,,,,demo,https://example.com/dp/DEMO02369
US,Category B,new_release,2026-02-14,67,DEMO02015,Demo Product 02015,Brand_313,6.78,,4.4,17.0,0,,,,demo,https://example.com/dp/DEMO02015
US,Category B,new_release,2026-02-14,68,DEMO02046,Demo Product 02046,Brand_087,8.93,,4.2,10.0,0,,,,demo,https://example.com/dp/DEMO02046
US,Category B,new_release,2026-02-14,69,DEMO02574,Demo Product 02574,Brand_1453,8.08,,4.4,11.0,0,,,,demo,https://example.com/dp/DEMO02574
US,Category B,new_release,2026-02-14,70,DEMO02206,Demo Product 02206,Brand_601,13.37,,5.0,28.0,0,,,,demo,https://example.com/dp/DEMO02206
US,Category B,new_release,2026-02-14,71,DEMO01993,Demo Product 01993,Brand_177,720.14,,4.3,33.0,0,,,,demo,https://example.com/dp/DEMO01993
US,Category B,new_release,2026-02-14,72,DEMO02033,Demo Product 02033,Brand_434,278.42,,4.5,11.0,0,,,,demo,https://example.com/dp/DEMO02033
US,Category B,new_release,2026-02-14,73,DEMO02522,Demo Product 02522,Brand_433,5.97,,5.0,2.0,0,,,,demo,https://example.com/dp/DEMO02522
US,Category B,new_release,2026-02-14,74,DEMO02021,Demo Product 02021,Brand_492,3.52,,4.5,22.0,0,,,,demo,https://example.com/dp/DEMO02021
US,Category B,new_release,2026-02-14,75,DEMO02454,Demo Product 02454,Brand_047,7.23,,5.0,6.0,0,,,,demo,https://example.com/dp/DEMO02454
US,Category B,new_release,2026-02-14,76,DEMO02444,Demo Product 02444,Brand_855,204.26,,4.8,10.0,1,,,,demo,https://example.com/dp/DEMO02444
US,Category B,new_release,2026-02-14,77,DEMO02008,Demo Product 02008,Brand_533,246.24,,4.6,57.0,1,,,,demo,https://example.com/dp/DEMO02008
US,Category B,new_release,2026-02-14,78,DEMO02133,Demo Product 02133,Brand_497,3.33,,4.7,12.0,0,,,,demo,https://example.com/dp/DEMO02133
US,Category B,new_release,2026-02-14,79,DEMO02043,Demo Product 02043,Brand_493,3.15,,4.8,13.0,0,,,,demo,https://example.com/dp/DEMO02043
US,Category B,new_release,2026-02-14,80,DEMO02575,Demo Product 02575,Brand_740,7.91,,4.3,20.0,0,,,,demo,https://example.com/dp/DEMO02575
US,Category B,new_release,2026-02-14,81,DEMO02049,Demo Product 02049,Brand_087,6.79,,4.5,5.0,0,,,,demo,https://example.com/dp/DEMO02049
US,Category B,new_release,2026-02-14,82,DEMO02520,Demo Product 02520,Brand_NA,5.75,,,,0,,,,demo,https://example.com/dp/DEMO02520
US,Category B,new_release,2026-02-14,83,DEMO02576,Demo Product 02576,Brand_009,734.71,,5.0,2.0,0,,,,demo,https://example.com/dp/DEMO02576
US,Category B,new_release,2026-02-14,84,DEMO02531,Demo Product 02531,Brand_746,3.71,,4.6,6.0,0,,,,demo,https://example.com/dp/DEMO02531
US,Category B,new_release,2026-02-14,85,DEMO02007,Demo Product 02007,Brand_491,19.59,,3.9,16.0,0,,,,demo,https://example.com/dp/DEMO02007
US,Category B,new_release,2026-02-14,86,DEMO02533,Demo Product 02533,Brand_744,25.72,,4.4,20.0,1,,,,demo,https://example.com/dp/DEMO02533
US,Category B,new_release,2026-02-14,87,DEMO02577,Demo Product 02577,Brand_1454,5.21,,3.1,4.0,0,,,,demo,https://example.com/dp/DEMO02577
US,Category B,new_release,2026-02-14,88,DEMO02016,Demo Product 02016,Brand_002,279.28,,4.7,35.0,0,,,,demo,https://example.com/dp/DEMO02016
US,Category B,new_release,2026-02-14,89,DEMO02317,Demo Product 02317,Brand_666,257.21,,4.4,18.0,0,,,,demo,https://example.com/dp/DEMO02317
US,Category B,new_release,2026-02-14,90,DEMO02324,Demo Product 02324,Brand_314,7.9,,4.8,39.0,1,,,,demo,https://example.com/dp/DEMO02324
US,Category B,new_release,2026-02-14,91,DEMO02578,Demo Product 02578,Brand_002,708.13,,4.8,12.0,0,,,,demo,https://example.com/dp/DEMO02578
US,Category B,new_release,2026-02-14,92,DEMO02579,Demo Product 02579,Brand_NA,8.93,,,,0,,,,demo,https://example.com/dp/DEMO02579
US,Category B,new_release,2026-02-14,93,DEMO02580,Demo Product 02580,Brand_1193,9.23,,4.4,15.0,0,,,,demo,https://example.com/dp/DEMO02580
US,Category B,new_release,2026-02-14,94,DEMO02048,Demo Product 02048,Brand_092,145.58,,4.1,14.0,0,,,,demo,https://example.com/dp/DEMO02048
US,Category B,new_release,2026-02-14,95,DEMO02523,Demo Product 02523,Brand_1214,9.42,,4.8,15.0,0,,,,demo,https://example.com/dp/DEMO02523
US,Category B,new_release,2026-02-14,96,DEMO02581,Demo Product 02581,Brand_009,954.52,,5.0,2.0,0,,,,demo,https://example.com/dp/DEMO02581
US,Category B,new_release,2026-02-14,97,DEMO02582,Demo Product 02582,Brand_002,541.14,,5.0,2.0,0,,,,demo,https://example.com/dp/DEMO02582
US,Category B,new_release,2026-02-14,98,DEMO02449,Demo Product 02449,Brand_1209,8.32,,5.0,1.0,0,,,,demo,https://example.com/dp/DEMO02449
US,Category B,new_release,2026-02-14,99,DEMO02526,Demo Product 02526,Brand_018,7.09,,4.8,8.0,0,,,,demo,https://example.com/dp/DEMO02526
US,Category B,new_release,2026-02-14,100,DEMO02583,Demo Product 02583,Brand_1455,408.24,,3.7,27.0,1,,,,demo,https://example.com/dp/DEMO02583
US,Category D,best_seller,2026-02-02,1,DEMO02584,Demo Product 02584,Brand_001,6.62,,4.8,220130.0,0,,,,demo,https://example.com/dp/DEMO02584
US,Category D,best_seller,2026-02-02,2,DEMO02585,Demo Product 02585,Brand_002,6.72,,4.8,91064.0,1,,,,demo,https://example.com/dp/DEMO02585
US,Category D,best_seller,2026-02-02,3,DEMO02586,Demo Product 02586,Brand_002,34.54,,4.6,100992.0,1,,,,demo,https://example.com/dp/DEMO02586
US,Category D,best_seller,2026-02-02,4,DEMO02587,Demo Product 02587,Brand_014,13.19,,4.8,107707.0,1,,,,demo,https://example.com/dp/DEMO02587
US,Category D,best_seller,2026-02-02,5,DEMO02588,Demo Product 02588,Brand_001,16.72,,4.8,92527.0,1,,,,demo,https://example.com/dp/DEMO02588
US,Category D,best_seller,2026-02-02,6,DEMO02589,Demo Product 02589,Brand_001,11.85,,4.7,119767.0,1,,,,demo,https://example.com/dp/DEMO02589
US,Category D,best_seller,2026-02-02,7,DEMO02590,Demo Product 02590,Brand_001,8.64,,4.8,33501.0,0,,,,demo,https://example.com/dp/DEMO02590
US,Category D,best_seller,2026-02-02,8,DEMO02591,Demo Product 02591,Brand_016,10.06,,4.8,42615.0,1,,,,demo,https://example.com/dp/DEMO02591
US,Category D,best_seller,2026-02-02,9,DEMO02592,Demo Product 02592,Brand_075,13.94,,4.8,53731.0,1,,,,demo,https://example.com/dp/DEMO02592
US,Category D,best_seller,2026-02-02,10,DEMO02593,Demo Product 02593,Brand_243,9.72,,4.6,72381.0,1,,,,demo,https://example.com/dp/DEMO02593
US,Category D,best_seller,2026-02-02,11,DEMO02594,Demo Product 02594,Brand_001,14.26,,4.8,56176.0,0,,,,demo,https://example.com/dp/DEMO02594
US,Category D,best_seller,2026-02-02,12,DEMO02595,Demo Product 02595,Brand_079,46.89,,4.7,70125.0,1,,,,demo,https://example.com/dp/DEMO02595
US,Category D,best_seller,2026-02-02,13,DEMO02596,Demo Product 02596,Brand_012,9.49,,4.8,39379.0,1,,,,demo,https://example.com/dp/DEMO02596
US,Category D,best_seller,2026-02-02,14,DEMO02597,Demo Product 02597,Brand_002,26.62,,4.6,56829.0,1,,,,demo,https://example.com/dp/DEMO02597
US,Category D,best_seller,2026-02-02,15,DEMO02598,Demo Product 02598,Brand_002,,,4.6,97952.0,1,,,,demo,https://example.com/dp/DEMO02598
US,Category D,best_seller,2026-02-02,16,DEMO02599,Demo Product 02599,Brand_001,33.69,,4.4,72140.0,0,,,,demo,https://example.com/dp/DEMO02599
US,Category D,best_seller,2026-02-02,17,DEMO02600,Demo Product 02600,Brand_014,4.99,,4.8,18252.0,1,,,,demo,https://example.com/dp/DEMO02600
US,Category D,best_seller,2026-02-02,18,DEMO02601,Demo Product 02601,Brand_283,6.74,,4.8,6048.0,0,,,,demo,https://example.com/dp/DEMO02601
US,Category D,best_seller,2026-02-02,19,DEMO02602,Demo Product 02602,Brand_001,5.95,,4.5,33677.0,1,,,,demo,https://example.com/dp/DEMO02602
US,Category D,best_seller,2026-02-02,20,DEMO02603,Demo Product 02603,Brand_001,6.49,,4.6,52850.0,0,,,,demo,https://example.com/dp/DEMO02603
US,Category D,best_seller,2026-02-02,21,DEMO02604,Demo Product 02604,Brand_002,41.88,,4.6,64496.0,1,,,,demo,https://example.com/dp/DEMO02604
US,Category D,best_seller,2026-02-02,22,DEMO02605,Demo Product 02605,Brand_002,48.68,,3.8,14927.0,1,,,,demo,https://example.com/dp/DEMO02605
US,Category D,best_seller,2026-02-02,23,DEMO02606,Demo Product 02606,Brand_088,6.93,,4.8,34651.0,1,,,,demo,https://example.com/dp/DEMO02606
US,Category D,best_seller,2026-02-02,24,DEMO02607,Demo Product 02607,Brand_016,5.66,,4.8,29311.0,1,,,,demo,https://example.com/dp/DEMO02607
US,Category D,best_seller,2026-02-02,25,DEMO02608,Demo Product 02608,Brand_001,13.23,,4.7,89625.0,0,,,,demo,https://example.com/dp/DEMO02608
US,Category D,best_seller,2026-02-02,26,DEMO02609,Demo Product 02609,Brand_390,9.98,,4.8,82943.0,1,,,,demo,https://example.com/dp/DEMO02609
US,Category D,best_seller,2026-02-02,27,DEMO02610,Demo Product 02610,Brand_244,10.22,,4.4,131127.0,1,,,,demo,https://example.com/dp/DEMO02610
US,Category D,best_seller,2026-02-02,28,DEMO02611,Demo Product 02611,Brand_142,3.03,,4.6,15400.0,1,,,,demo,https://example.com/dp/DEMO02611
US,Category D,best_seller,2026-02-02,29,DEMO02612,Demo Product 02612,Brand_089,9.57,,4.8,51716.0,1,,,,demo,https://example.com/dp/DEMO02612
US,Category D,best_seller,2026-02-02,30,DEMO02613,Demo Product 02613,Brand_362,9.63,,4.7,18235.0,1,,,,demo,https://example.com/dp/DEMO02613
US,Category D,best_seller,2026-02-02,31,DEMO02614,Demo Product 02614,Brand_194,13.61,,4.6,1300.0,1,,,,demo,https://example.com/dp/DEMO02614
US,Category D,best_seller,2026-02-02,32,DEMO02615,Demo Product 02615,Brand_315,9.71,,4.7,59809.0,1,,,,demo,https://example.com/dp/DEMO02615
US,Category D,best_seller,2026-02-02,33,DEMO02616,Demo Product 02616,Brand_001,4.07,,4.8,52562.0,0,,,,demo,https://example.com/dp/DEMO02616
US,Category D,best_seller,2026-02-02,34,DEMO02617,Demo Product 02617,Brand_284,10.43,,4.8,43793.0,1,,,,demo,https://example.com/dp/DEMO02617
US,Category D,best_seller,2026-02-02,35,DEMO02618,Demo Product 02618,Brand_012,6.89,,4.7,68377.0,1,,,,demo,https://example.com/dp/DEMO02618
US,Category D,best_seller,2026-02-02,36,DEMO02619,Demo Product 02619,Brand_215,8.32,,4.5,6933.0,1,,,,demo,https://example.com/dp/DEMO02619
US,Category D,best_seller,2026-02-02,37,DEMO02620,Demo Product 02620,Brand_001,6.13,,4.8,40864.0,0,,,,demo,https://example.com/dp/DEMO02620
US,Category D,best_seller,2026-02-02,38,DEMO02621,Demo Product 02621,Brand_179,6.29,,4.6,19656.0,1,,,,demo,https://example.com/dp/DEMO02621
US,Category D,best_seller,2026-02-02,39,DEMO02622,Demo Product 02622,Brand_002,,,4.7,97043.0,1,,,,demo,https://example.com/dp/DEMO02622
US,Category D,best_seller,2026-02-02,40,DEMO02623,Demo Product 02623,Brand_012,2.34,,4.8,40799.0,1,,,,demo,https://example.com/dp/DEMO02623
US,Category D,best_seller,2026-02-02,41,DEMO02624,Demo Product 02624,Brand_023,9.48,,4.5,105011.0,1,,,,demo,https://example.com/dp/DEMO02624
US,Category D,best_seller,2026-02-02,42,DEMO02625,Demo Product 02625,Brand_002,83.19,,4.6,19524.0,0,,,,demo,https://example.com/dp/DEMO02625
US,Category D,best_seller,2026-02-02,43,DEMO02626,Demo Product 02626,Brand_316,1.72,,4.6,5406.0,0,,,,demo,https://example.com/dp/DEMO02626
US,Category D,best_seller,2026-02-02,44,DEMO02627,Demo Product 02627,Brand_012,4.87,,4.7,48769.0,1,,,,demo,https://example.com/dp/DEMO02627
US,Category D,best_seller,2026-02-02,45,DEMO02628,Demo Product 02628,Brand_317,2.01,,4.8,17646.0,0,,,,demo,https://example.com/dp/DEMO02628
US,Category D,best_seller,2026-02-02,46,DEMO02629,Demo Product 02629,Brand_180,1.06,,4.6,9985.0,0,,,,demo,https://example.com/dp/DEMO02629
US,Category D,best_seller,2026-02-02,47,DEMO02630,Demo Product 02630,Brand_014,10.01,,4.8,43694.0,1,,,,demo,https://example.com/dp/DEMO02630
US,Category D,best_seller,2026-02-02,48,DEMO02631,Demo Product 02631,Brand_014,19.53,,4.8,16620.0,1,,,,demo,https://example.com/dp/DEMO02631
US,Category D,best_seller,2026-02-02,49,DEMO02632,Demo Product 02632,Brand_012,5.0,,4.8,65205.0,1,,,,demo,https://example.com/dp/DEMO02632
US,Category D,best_seller,2026-02-02,50,DEMO02633,Demo Product 02633,Brand_285,8.5,,4.8,4611.0,1,,,,demo,https://example.com/dp/DEMO02633
US,Category D,best_seller,2026-02-02,51,DEMO02634,Demo Product 02634,Brand_014,4.36,,4.8,9453.0,1,,,,demo,https://example.com/dp/DEMO02634
US,Category D,best_seller,2026-02-02,52,DEMO02635,Demo Product 02635,Brand_001,4.75,,4.7,19969.0,0,,,,demo,https://example.com/dp/DEMO02635
US,Category D,best_seller,2026-02-02,53,DEMO02636,Demo Product 02636,Brand_001,12.46,,4.8,55443.0,1,,,,demo,https://example.com/dp/DEMO02636
US,Category D,best_seller,2026-02-02,54,DEMO02637,Demo Product 02637,Brand_120,6.32,,4.7,7401.0,1,,,,demo,https://example.com/dp/DEMO02637
US,Category D,best_seller,2026-02-02,55,DEMO02638,Demo Product 02638,Brand_001,6.77,,4.8,13379.0,0,,,,demo,https://example.com/dp/DEMO02638
US,Category D,best_seller,2026-02-02,56,DEMO02639,Demo Product 02639,Brand_NA,18.66,,,,1,,,,demo,https://example.com/dp/DEMO02639
US,Category D,best_seller,2026-02-02,57,DEMO02640,Demo Product 02640,Brand_195,7.34,,4.4,10580.0,1,,,,demo,https://example.com/dp/DEMO02640
US,Category D,best_seller,2026-02-02,58,DEMO02641,Demo Product 02641,Brand_001,10.83,,4.4,7215.0,1,,,,demo,https://example.com/dp/DEMO02641
US,Category D,best_seller,2026-02-02,59,DEMO02642,Demo Product 02642,Brand_002,55.55,,4.6,24702.0,1,,,,demo,https://example.com/dp/DEMO02642
US,Category D,best_seller,2026-02-02,60,DEMO02643,Demo Product 02643,Brand_057,79.72,,4.7,33541.0,1,,,,demo,https://example.com/dp/DEMO02643
US,Category D,best_seller,2026-02-02,61,DEMO02644,Demo Product 02644,Brand_NA,9.44,,4.8,57071.0,1,,,,demo,https://example.com/dp/DEMO02644
US,Category D,best_seller,2026-02-02,62,DEMO02645,Demo Product 02645,Brand_391,6.98,,4.7,11866.0,0,,,,demo,https://example.com/dp/DEMO02645
US,Category D,best_seller,2026-02-02,63,DEMO02646,Demo Product 02646,Brand_070,17.54,,4.9,9223.0,0,,,,demo,https://example.com/dp/DEMO02646
US,Category D,best_seller,2026-02-02,64,DEMO02647,Demo Product 02647,Brand_089,118.12,,4.6,46781.0,1,,,,demo,https://example.com/dp/DEMO02647
US,Category D,best_seller,2026-02-02,65,DEMO02648,Demo Product 02648,Brand_498,18.39,,4.6,4863.0,1,,,,demo,https://example.com/dp/DEMO02648
US,Category D,best_seller,2026-02-02,66,DEMO02649,Demo Product 02649,Brand_001,12.37,,4.7,12043.0,0,,,,demo,https://example.com/dp/DEMO02649
US,Category D,best_seller,2026-02-02,67,DEMO02650,Demo Product 02650,Brand_604,16.35,,4.2,1424.0,1,,,,demo,https://example.com/dp/DEMO02650
US,Category D,best_seller,2026-02-02,68,DEMO02651,Demo Product 02651,Brand_392,6.64,,4.6,3497.0,0,,,,demo,https://example.com/dp/DEMO02651
US,Category D,best_seller,2026-02-02,69,DEMO02652,Demo Product 02652,Brand_023,7.28,,4.7,85959.0,1,,,,demo,https://example.com/dp/DEMO02652
US,Category D,best_seller,2026-02-02,70,DEMO02653,Demo Product 02653,Brand_537,7.75,,4.6,14917.0,1,,,,demo,https://example.com/dp/DEMO02653
US,Category D,best_seller,2026-02-02,71,DEMO02654,Demo Product 02654,Brand_023,3.68,,4.7,24539.0,1,,,,demo,https://example.com/dp/DEMO02654
US,Category D,best_seller,2026-02-02,72,DEMO02655,Demo Product 02655,Brand_006,9.66,,4.8,729.0,1,,,,demo,https://example.com/dp/DEMO02655
US,Category D,best_seller,2026-02-02,73,DEMO02656,Demo Product 02656,Brand_023,12.84,,4.8,27891.0,1,,,,demo,https://example.com/dp/DEMO02656
US,Category D,best_seller,2026-02-02,74,DEMO02657,Demo Product 02657,Brand_393,9.53,,4.8,8408.0,0,,,,demo,https://example.com/dp/DEMO02657
US,Category D,best_seller,2026-02-02,75,DEMO02658,Demo Product 02658,Brand_034,19.94,,4.6,15139.0,1,,,,demo,https://example.com/dp/DEMO02658
US,Category D,best_seller,2026-02-02,76,DEMO02659,Demo Product 02659,Brand_857,6.97,,4.7,2340.0,0,,,,demo,https://example.com/dp/DEMO02659
US,Category D,best_seller,2026-02-02,77,DEMO02660,Demo Product 02660,Brand_002,46.06,,4.6,19636.0,1,,,,demo,https://example.com/dp/DEMO02660
US,Category D,best_seller,2026-02-02,78,DEMO02661,Demo Product 02661,Brand_858,9.4,,4.5,4085.0,1,,,,demo,https://example.com/dp/DEMO02661
US,Category D,best_seller,2026-02-02,79,DEMO02662,Demo Product 02662,Brand_002,54.65,,4.6,2417.0,0,,,,demo,https://example.com/dp/DEMO02662
US,Category D,best_seller,2026-02-02,80,DEMO02663,Demo Product 02663,Brand_016,10.8,,4.8,35059.0,1,,,,demo,https://example.com/dp/DEMO02663
US,Category D,best_seller,2026-02-02,81,DEMO02664,Demo Product 02664,Brand_435,10.91,,4.6,83405.0,1,,,,demo,https://example.com/dp/DEMO02664
US,Category D,best_seller,2026-02-02,82,DEMO02665,Demo Product 02665,Brand_034,41.3,,4.6,21561.0,1,,,,demo,https://example.com/dp/DEMO02665
US,Category D,best_seller,2026-02-02,83,DEMO02666,Demo Product 02666,Brand_002,,,4.7,94348.0,1,,,,demo,https://example.com/dp/DEMO02666
US,Category D,best_seller,2026-02-02,84,DEMO02667,Demo Product 02667,Brand_001,8.41,,4.7,30303.0,1,,,,demo,https://example.com/dp/DEMO02667
US,Category D,best_seller,2026-02-02,85,DEMO02668,Demo Product 02668,Brand_1014,10.29,,4.6,32135.0,1,,,,demo,https://example.com/dp/DEMO02668
US,Category D,best_seller,2026-02-02,86,DEMO02669,Demo Product 02669,Brand_012,17.65,,4.7,18639.0,1,,,,demo,https://example.com/dp/DEMO02669
US,Category D,best_seller,2026-02-02,87,DEMO02670,Demo Product 02670,Brand_014,15.1,,4.9,71071.0,1,,,,demo,https://example.com/dp/DEMO02670
US,Category D,best_seller,2026-02-02,88,DEMO02671,Demo Product 02671,Brand_001,9.42,,4.7,22759.0,0,,,,demo,https://example.com/dp/DEMO02671
US,Category D,best_seller,2026-02-02,89,DEMO02672,Demo Product 02672,Brand_088,2.86,,4.6,3707.0,1,,,,demo,https://example.com/dp/DEMO02672
US,Category D,best_seller,2026-02-02,90,DEMO02673,Demo Product 02673,Brand_012,3.68,,4.4,14306.0,1,,,,demo,https://example.com/dp/DEMO02673
US,Category D,best_seller,2026-02-02,91,DEMO02674,Demo Product 02674,Brand_142,11.23,,4.6,22812.0,1,,,,demo,https://example.com/dp/DEMO02674
US,Category D,best_seller,2026-02-02,92,DEMO02675,Demo Product 02675,Brand_747,16.78,,4.4,13437.0,1,,,,demo,https://example.com/dp/DEMO02675
US,Category D,best_seller,2026-02-02,93,DEMO02676,Demo Product 02676,Brand_1015,184.75,,4.2,18047.0,1,,,,demo,https://example.com/dp/DEMO02676
US,Category D,best_seller,2026-02-02,94,DEMO02677,Demo Product 02677,Brand_120,10.04,,4.8,4412.0,1,,,,demo,https://example.com/dp/DEMO02677
US,Category D,best_seller,2026-02-02,95,DEMO02678,Demo Product 02678,Brand_016,11.89,,4.7,15359.0,1,,,,demo,https://example.com/dp/DEMO02678
US,Category D,best_seller,2026-02-02,96,DEMO02679,Demo Product 02679,Brand_605,8.32,,4.6,2302.0,1,,,,demo,https://example.com/dp/DEMO02679
US,Category D,best_seller,2026-02-02,97,DEMO02680,Demo Product 02680,Brand_016,4.69,,4.6,33447.0,1,,,,demo,https://example.com/dp/DEMO02680
US,Category D,best_seller,2026-02-02,98,DEMO02681,Demo Product 02681,Brand_667,6.93,,4.6,11009.0,0,,,,demo,https://example.com/dp/DEMO02681
US,Category D,best_seller,2026-02-02,99,DEMO02682,Demo Product 02682,Brand_057,29.57,,4.3,3225.0,1,,,,demo,https://example.com/dp/DEMO02682
US,Category D,best_seller,2026-02-02,100,DEMO02683,Demo Product 02683,Brand_002,26.83,,4.6,15223.0,1,,,,demo,https://example.com/dp/DEMO02683
US,Category D,movers_shakers,2026-02-02,1,DEMO02684,Demo Product 02684,Brand_1016,31.68,,4.3,25900.0,0,,,,demo,https://example.com/dp/DEMO02684
US,Category D,movers_shakers,2026-02-02,2,DEMO02685,Demo Product 02685,Brand_1456,20.14,,4.3,2635.0,0,392.0,762.0,94.0,demo,https://example.com/dp/DEMO02685
US,Category D,movers_shakers,2026-02-02,3,DEMO02686,Demo Product 02686,Brand_180,1.11,,4.6,10221.0,0,46.0,77.0,67.0,demo,https://example.com/dp/DEMO02686
US,Category D,movers_shakers,2026-02-02,4,DEMO02687,Demo Product 02687,Brand_006,5.8,,4.8,1092.0,0,193.0,301.0,55.0,demo,https://example.com/dp/DEMO02687
US,Category D,movers_shakers,2026-02-02,5,DEMO02688,Demo Product 02688,Brand_006,10.47,,4.8,745.0,0,72.0,110.0,52.0,demo,https://example.com/dp/DEMO02688
